"ID";"Group";"FKG";"DKG";"Gender";"Elderly";"Age"
5568;28;1;0;"female";"65-";"35-39"
5569;19;0;0;"male";"65+";"90-94"
5570;34;1;1;"female";"65+";"65-69"
5571;39;1;0;"female";"65+";"90-94"
5572;29;0;0;"female";"65-";"40-44"
5573;38;0;1;"female";"65+";"85-89"
5574;4;0;0;"male";"65-";"15-19"
5575;27;0;0;"female";"65-";"30-34"
5576;11;1;0;"male";"65-";"50-54"
5577;14;0;0;"male";"65+";"65-69"
5578;20;0;1;"male";"65+";"95-99"
5579;36;1;0;"female";"65+";"75-79"
5580;35;1;0;"female";"65+";"70-74"
5581;4;0;0;"male";"65-";"15-19"
5582;16;1;0;"male";"65+";"75-79"
5583;20;0;1;"male";"65+";"95-99"
5584;22;0;1;"female";"65-";"5-9"
5585;24;0;0;"female";"65-";"15-19"
5586;23;0;0;"female";"65-";"10-14"
5587;31;0;0;"female";"65-";"50-54"
5588;10;1;0;"male";"65-";"45-49"
5589;15;0;1;"male";"65+";"70-74"
5590;32;0;0;"female";"65-";"55-59"
5591;40;0;1;"female";"65+";"95-99"
5592;29;1;0;"female";"65-";"40-44"
5593;8;0;1;"male";"65-";"35-39"
5594;27;0;1;"female";"65-";"30-34"
5595;7;1;1;"male";"65-";"30-34"
5596;25;1;1;"female";"65-";"20-24"
5597;40;0;1;"female";"65+";"95-99"
5598;4;0;0;"male";"65-";"15-19"
5599;29;1;1;"female";"65-";"40-44"
5600;3;1;0;"male";"65-";"10-14"
5601;14;1;0;"male";"65+";"65-69"
5602;20;0;1;"male";"65+";"95-99"
5603;8;1;1;"male";"65-";"35-39"
5604;29;0;1;"female";"65-";"40-44"
5605;28;1;1;"female";"65-";"35-39"
5606;33;1;0;"female";"65-";"60-64"
5607;24;1;1;"female";"65-";"15-19"
5608;15;0;1;"male";"65+";"70-74"
5609;4;0;1;"male";"65-";"15-19"
5610;28;0;1;"female";"65-";"35-39"
5611;19;0;0;"male";"65+";"90-94"
5612;10;1;0;"male";"65-";"45-49"
5613;29;0;0;"female";"65-";"40-44"
5614;6;0;1;"male";"65-";"25-29"
5615;28;0;0;"female";"65-";"35-39"
5616;2;1;1;"male";"65-";"5-9"
5617;5;0;1;"male";"65-";"20-24"
5618;39;0;1;"female";"65+";"90-94"
5619;40;1;0;"female";"65+";"95-99"
5620;19;1;0;"male";"65+";"90-94"
5621;6;0;0;"male";"65-";"25-29"
5622;38;1;1;"female";"65+";"85-89"
5623;24;0;0;"female";"65-";"15-19"
5624;25;0;1;"female";"65-";"20-24"
5625;35;0;0;"female";"65+";"70-74"
5626;4;0;0;"male";"65-";"15-19"
5627;22;1;0;"female";"65-";"5-9"
5628;26;1;1;"female";"65-";"25-29"
5629;38;0;1;"female";"65+";"85-89"
5630;32;0;1;"female";"65-";"55-59"
5631;40;0;1;"female";"65+";"95-99"
5632;30;0;1;"female";"65-";"45-49"
5633;35;1;1;"female";"65+";"70-74"
5634;38;0;1;"female";"65+";"85-89"
5635;34;1;0;"female";"65+";"65-69"
5636;30;0;1;"female";"65-";"45-49"
5637;7;1;0;"male";"65-";"30-34"
5638;31;0;0;"female";"65-";"50-54"
5639;39;0;0;"female";"65+";"90-94"
5640;20;0;1;"male";"65+";"95-99"
5641;20;1;1;"male";"65+";"95-99"
5642;3;1;1;"male";"65-";"10-14"
5643;27;1;1;"female";"65-";"30-34"
5644;7;0;0;"male";"65-";"30-34"
5645;22;0;1;"female";"65-";"5-9"
5646;13;1;1;"male";"65-";"60-64"
5647;18;1;0;"male";"65+";"85-89"
5648;23;0;1;"female";"65-";"10-14"
5649;40;1;1;"female";"65+";"95-99"
5650;30;0;1;"female";"65-";"45-49"
5651;40;0;0;"female";"65+";"95-99"
5652;31;0;0;"female";"65-";"50-54"
5653;8;0;0;"male";"65-";"35-39"
5654;8;0;1;"male";"65-";"35-39"
5655;14;0;1;"male";"65+";"65-69"
5656;6;0;1;"male";"65-";"25-29"
5657;20;0;1;"male";"65+";"95-99"
5658;18;1;0;"male";"65+";"85-89"
5659;5;0;0;"male";"65-";"20-24"
5660;18;0;1;"male";"65+";"85-89"
5661;30;0;1;"female";"65-";"45-49"
5662;33;1;0;"female";"65-";"60-64"
5663;29;1;1;"female";"65-";"40-44"
5664;11;1;1;"male";"65-";"50-54"
5665;37;0;1;"female";"65+";"80-84"
5666;4;0;0;"male";"65-";"15-19"
5667;9;1;1;"male";"65-";"40-44"
5668;6;0;0;"male";"65-";"25-29"
5669;34;1;0;"female";"65+";"65-69"
5670;30;0;0;"female";"65-";"45-49"
5671;33;1;0;"female";"65-";"60-64"
5672;27;1;0;"female";"65-";"30-34"
5673;18;0;1;"male";"65+";"85-89"
5674;11;1;0;"male";"65-";"50-54"
5675;5;1;1;"male";"65-";"20-24"
5676;28;1;0;"female";"65-";"35-39"
5677;16;1;0;"male";"65+";"75-79"
5678;24;1;0;"female";"65-";"15-19"
5679;39;0;0;"female";"65+";"90-94"
5680;15;1;1;"male";"65+";"70-74"
5681;31;1;0;"female";"65-";"50-54"
5682;36;0;1;"female";"65+";"75-79"
5683;29;0;1;"female";"65-";"40-44"
5684;35;0;1;"female";"65+";"70-74"
5685;1;0;0;"male";"65-";"0-4"
5686;13;0;0;"male";"65-";"60-64"
5687;21;1;0;"female";"65-";"0-4"
5688;16;0;1;"male";"65+";"75-79"
5689;30;0;0;"female";"65-";"45-49"
5690;9;0;1;"male";"65-";"40-44"
5691;6;1;0;"male";"65-";"25-29"
5692;5;1;1;"male";"65-";"20-24"
5693;13;1;1;"male";"65-";"60-64"
5694;22;0;0;"female";"65-";"5-9"
5695;25;0;0;"female";"65-";"20-24"
5696;17;0;0;"male";"65+";"80-84"
5697;23;0;0;"female";"65-";"10-14"
5698;7;1;0;"male";"65-";"30-34"
5699;34;1;1;"female";"65+";"65-69"
5700;9;1;1;"male";"65-";"40-44"
5701;18;1;0;"male";"65+";"85-89"
5702;30;0;0;"female";"65-";"45-49"
5703;20;1;0;"male";"65+";"95-99"
5704;14;1;1;"male";"65+";"65-69"
5705;35;0;1;"female";"65+";"70-74"
5706;40;1;1;"female";"65+";"95-99"
5707;21;0;1;"female";"65-";"0-4"
5708;26;0;1;"female";"65-";"25-29"
5709;4;1;1;"male";"65-";"15-19"
5710;3;1;1;"male";"65-";"10-14"
5711;8;1;0;"male";"65-";"35-39"
5712;16;1;1;"male";"65+";"75-79"
5713;32;0;0;"female";"65-";"55-59"
5714;4;0;0;"male";"65-";"15-19"
5715;32;0;0;"female";"65-";"55-59"
5716;8;0;1;"male";"65-";"35-39"
5717;31;1;0;"female";"65-";"50-54"
5718;26;0;1;"female";"65-";"25-29"
5719;29;1;0;"female";"65-";"40-44"
5720;35;1;1;"female";"65+";"70-74"
5721;35;0;0;"female";"65+";"70-74"
5722;5;0;1;"male";"65-";"20-24"
5723;14;0;1;"male";"65+";"65-69"
5724;39;0;1;"female";"65+";"90-94"
5725;37;0;1;"female";"65+";"80-84"
5726;1;0;0;"male";"65-";"0-4"
5727;4;1;1;"male";"65-";"15-19"
5728;31;0;0;"female";"65-";"50-54"
5729;32;1;1;"female";"65-";"55-59"
5730;40;1;0;"female";"65+";"95-99"
5731;14;0;0;"male";"65+";"65-69"
5732;32;1;0;"female";"65-";"55-59"
5733;31;0;0;"female";"65-";"50-54"
5734;38;1;0;"female";"65+";"85-89"
5735;19;0;1;"male";"65+";"90-94"
5736;9;0;0;"male";"65-";"40-44"
5737;13;1;1;"male";"65-";"60-64"
5738;1;1;0;"male";"65-";"0-4"
5739;21;1;0;"female";"65-";"0-4"
5740;4;1;0;"male";"65-";"15-19"
5741;25;1;0;"female";"65-";"20-24"
5742;27;0;0;"female";"65-";"30-34"
5743;20;0;0;"male";"65+";"95-99"
5744;11;1;1;"male";"65-";"50-54"
5745;17;0;0;"male";"65+";"80-84"
5746;35;1;0;"female";"65+";"70-74"
5747;8;1;0;"male";"65-";"35-39"
5748;20;0;0;"male";"65+";"95-99"
5749;36;0;1;"female";"65+";"75-79"
5750;32;0;0;"female";"65-";"55-59"
5751;21;0;1;"female";"65-";"0-4"
5752;23;1;1;"female";"65-";"10-14"
5753;25;1;1;"female";"65-";"20-24"
5754;23;0;0;"female";"65-";"10-14"
5755;37;1;1;"female";"65+";"80-84"
5756;35;1;0;"female";"65+";"70-74"
5757;39;1;1;"female";"65+";"90-94"
5758;12;1;1;"male";"65-";"55-59"
5759;38;1;0;"female";"65+";"85-89"
5760;25;0;0;"female";"65-";"20-24"
5761;15;1;1;"male";"65+";"70-74"
5762;23;1;1;"female";"65-";"10-14"
5763;30;0;0;"female";"65-";"45-49"
5764;24;1;1;"female";"65-";"15-19"
5765;38;0;0;"female";"65+";"85-89"
5766;4;0;0;"male";"65-";"15-19"
5767;4;1;0;"male";"65-";"15-19"
5768;12;0;1;"male";"65-";"55-59"
5769;4;0;0;"male";"65-";"15-19"
5770;14;1;1;"male";"65+";"65-69"
5771;22;1;1;"female";"65-";"5-9"
5772;11;0;1;"male";"65-";"50-54"
5773;12;1;1;"male";"65-";"55-59"
5774;13;1;0;"male";"65-";"60-64"
5775;40;0;1;"female";"65+";"95-99"
5776;34;1;1;"female";"65+";"65-69"
5777;36;0;0;"female";"65+";"75-79"
5778;31;0;1;"female";"65-";"50-54"
5779;1;0;0;"male";"65-";"0-4"
5780;21;0;1;"female";"65-";"0-4"
5781;2;0;1;"male";"65-";"5-9"
5782;21;1;0;"female";"65-";"0-4"
5783;33;1;0;"female";"65-";"60-64"
5784;20;0;0;"male";"65+";"95-99"
5785;27;1;0;"female";"65-";"30-34"
5786;28;0;1;"female";"65-";"35-39"
5787;40;0;0;"female";"65+";"95-99"
5788;10;1;0;"male";"65-";"45-49"
5789;24;0;1;"female";"65-";"15-19"
5790;27;1;0;"female";"65-";"30-34"
5791;39;0;1;"female";"65+";"90-94"
5792;21;1;1;"female";"65-";"0-4"
5793;1;1;1;"male";"65-";"0-4"
5794;31;0;0;"female";"65-";"50-54"
5795;6;0;1;"male";"65-";"25-29"
5796;37;0;1;"female";"65+";"80-84"
5797;23;1;0;"female";"65-";"10-14"
5798;34;1;1;"female";"65+";"65-69"
5799;13;1;1;"male";"65-";"60-64"
5800;36;1;1;"female";"65+";"75-79"
5801;9;0;1;"male";"65-";"40-44"
5802;32;1;0;"female";"65-";"55-59"
5803;5;1;1;"male";"65-";"20-24"
5804;22;1;1;"female";"65-";"5-9"
5805;12;1;1;"male";"65-";"55-59"
5806;2;0;1;"male";"65-";"5-9"
5807;3;0;0;"male";"65-";"10-14"
5808;40;1;0;"female";"65+";"95-99"
5809;11;1;1;"male";"65-";"50-54"
5810;23;1;0;"female";"65-";"10-14"
5811;33;1;0;"female";"65-";"60-64"
5812;20;1;1;"male";"65+";"95-99"
5813;9;1;0;"male";"65-";"40-44"
5814;5;0;1;"male";"65-";"20-24"
5815;33;0;0;"female";"65-";"60-64"
5816;25;1;0;"female";"65-";"20-24"
5817;26;0;1;"female";"65-";"25-29"
5818;14;0;0;"male";"65+";"65-69"
5819;27;1;1;"female";"65-";"30-34"
5820;11;0;1;"male";"65-";"50-54"
5821;1;0;0;"male";"65-";"0-4"
5822;13;1;0;"male";"65-";"60-64"
5823;2;1;0;"male";"65-";"5-9"
5824;23;1;1;"female";"65-";"10-14"
5825;23;1;0;"female";"65-";"10-14"
5826;11;0;0;"male";"65-";"50-54"
5827;39;0;1;"female";"65+";"90-94"
5828;32;1;0;"female";"65-";"55-59"
5829;34;1;0;"female";"65+";"65-69"
5830;20;0;0;"male";"65+";"95-99"
5831;19;0;0;"male";"65+";"90-94"
5832;10;1;0;"male";"65-";"45-49"
5833;36;1;1;"female";"65+";"75-79"
5834;36;0;1;"female";"65+";"75-79"
5835;18;0;1;"male";"65+";"85-89"
5836;26;1;1;"female";"65-";"25-29"
5837;20;1;1;"male";"65+";"95-99"
5838;40;1;0;"female";"65+";"95-99"
5839;38;0;0;"female";"65+";"85-89"
5840;22;1;1;"female";"65-";"5-9"
5841;5;1;1;"male";"65-";"20-24"
5842;12;0;1;"male";"65-";"55-59"
5843;18;0;0;"male";"65+";"85-89"
5844;28;0;0;"female";"65-";"35-39"
5845;8;0;0;"male";"65-";"35-39"
5846;28;0;1;"female";"65-";"35-39"
5847;12;0;1;"male";"65-";"55-59"
5848;4;0;1;"male";"65-";"15-19"
5849;3;0;0;"male";"65-";"10-14"
5850;22;1;1;"female";"65-";"5-9"
5851;22;1;1;"female";"65-";"5-9"
5852;24;1;0;"female";"65-";"15-19"
5853;34;1;0;"female";"65+";"65-69"
5854;4;1;0;"male";"65-";"15-19"
5855;19;0;0;"male";"65+";"90-94"
5856;4;0;1;"male";"65-";"15-19"
5857;16;0;1;"male";"65+";"75-79"
5858;16;0;0;"male";"65+";"75-79"
5859;30;0;0;"female";"65-";"45-49"
5860;32;0;1;"female";"65-";"55-59"
5861;37;0;1;"female";"65+";"80-84"
5862;23;0;0;"female";"65-";"10-14"
5863;34;0;1;"female";"65+";"65-69"
5864;19;0;1;"male";"65+";"90-94"
5865;32;1;0;"female";"65-";"55-59"
5866;28;0;0;"female";"65-";"35-39"
5867;37;1;0;"female";"65+";"80-84"
5868;2;0;1;"male";"65-";"5-9"
5869;7;1;1;"male";"65-";"30-34"
5870;26;0;0;"female";"65-";"25-29"
5871;19;1;1;"male";"65+";"90-94"
5872;12;1;0;"male";"65-";"55-59"
5873;34;1;0;"female";"65+";"65-69"
5874;8;1;1;"male";"65-";"35-39"
5875;12;0;1;"male";"65-";"55-59"
5876;14;0;0;"male";"65+";"65-69"
5877;31;0;1;"female";"65-";"50-54"
5878;3;1;1;"male";"65-";"10-14"
5879;22;1;1;"female";"65-";"5-9"
5880;23;1;0;"female";"65-";"10-14"
5881;34;1;0;"female";"65+";"65-69"
5882;15;1;0;"male";"65+";"70-74"
5883;2;1;0;"male";"65-";"5-9"
5884;12;1;1;"male";"65-";"55-59"
5885;26;0;1;"female";"65-";"25-29"
5886;24;1;1;"female";"65-";"15-19"
5887;34;0;1;"female";"65+";"65-69"
5888;38;0;1;"female";"65+";"85-89"
5889;29;0;0;"female";"65-";"40-44"
5890;39;1;1;"female";"65+";"90-94"
5891;38;0;1;"female";"65+";"85-89"
5892;32;1;0;"female";"65-";"55-59"
5893;19;1;1;"male";"65+";"90-94"
5894;38;1;1;"female";"65+";"85-89"
5895;19;1;0;"male";"65+";"90-94"
5896;35;0;1;"female";"65+";"70-74"
5897;33;0;1;"female";"65-";"60-64"
5898;10;0;1;"male";"65-";"45-49"
5899;18;1;1;"male";"65+";"85-89"
5900;37;0;0;"female";"65+";"80-84"
5901;37;1;0;"female";"65+";"80-84"
5902;1;1;0;"male";"65-";"0-4"
5903;40;1;1;"female";"65+";"95-99"
5904;17;0;0;"male";"65+";"80-84"
5905;12;1;1;"male";"65-";"55-59"
5906;23;0;0;"female";"65-";"10-14"
5907;6;1;1;"male";"65-";"25-29"
5908;24;0;0;"female";"65-";"15-19"
5909;37;0;1;"female";"65+";"80-84"
5910;17;0;0;"male";"65+";"80-84"
5911;31;0;1;"female";"65-";"50-54"
5912;13;0;0;"male";"65-";"60-64"
5913;31;1;1;"female";"65-";"50-54"
5914;23;1;1;"female";"65-";"10-14"
5915;7;0;1;"male";"65-";"30-34"
5916;25;0;1;"female";"65-";"20-24"
5917;23;1;1;"female";"65-";"10-14"
5918;26;0;0;"female";"65-";"25-29"
5919;35;0;0;"female";"65+";"70-74"
5920;25;0;0;"female";"65-";"20-24"
5921;15;1;1;"male";"65+";"70-74"
5922;36;1;0;"female";"65+";"75-79"
5923;26;1;1;"female";"65-";"25-29"
5924;6;0;1;"male";"65-";"25-29"
5925;1;0;0;"male";"65-";"0-4"
5926;21;0;1;"female";"65-";"0-4"
5927;36;0;1;"female";"65+";"75-79"
5928;14;0;1;"male";"65+";"65-69"
5929;4;0;0;"male";"65-";"15-19"
5930;40;1;1;"female";"65+";"95-99"
5931;3;0;1;"male";"65-";"10-14"
5932;30;0;1;"female";"65-";"45-49"
5933;37;0;1;"female";"65+";"80-84"
5934;12;1;1;"male";"65-";"55-59"
5935;31;0;0;"female";"65-";"50-54"
5936;16;0;0;"male";"65+";"75-79"
5937;12;0;0;"male";"65-";"55-59"
5938;9;1;0;"male";"65-";"40-44"
5939;14;1;1;"male";"65+";"65-69"
5940;7;0;1;"male";"65-";"30-34"
5941;33;1;1;"female";"65-";"60-64"
5942;39;1;1;"female";"65+";"90-94"
5943;35;0;1;"female";"65+";"70-74"
5944;35;0;1;"female";"65+";"70-74"
5945;20;0;1;"male";"65+";"95-99"
5946;6;0;0;"male";"65-";"25-29"
5947;11;0;0;"male";"65-";"50-54"
5948;14;1;0;"male";"65+";"65-69"
5949;14;1;0;"male";"65+";"65-69"
5950;10;0;1;"male";"65-";"45-49"
5951;27;1;1;"female";"65-";"30-34"
5952;13;1;0;"male";"65-";"60-64"
5953;18;1;0;"male";"65+";"85-89"
5954;12;1;0;"male";"65-";"55-59"
5955;7;0;0;"male";"65-";"30-34"
5956;37;0;1;"female";"65+";"80-84"
5957;8;1;1;"male";"65-";"35-39"
5958;16;1;0;"male";"65+";"75-79"
5959;20;1;1;"male";"65+";"95-99"
5960;34;0;0;"female";"65+";"65-69"
5961;20;1;1;"male";"65+";"95-99"
5962;15;1;0;"male";"65+";"70-74"
5963;13;1;0;"male";"65-";"60-64"
5964;13;0;0;"male";"65-";"60-64"
5965;18;0;0;"male";"65+";"85-89"
5966;29;1;0;"female";"65-";"40-44"
5967;24;1;0;"female";"65-";"15-19"
5968;37;0;0;"female";"65+";"80-84"
5969;28;0;0;"female";"65-";"35-39"
5970;23;0;1;"female";"65-";"10-14"
5971;39;1;1;"female";"65+";"90-94"
5972;4;1;0;"male";"65-";"15-19"
5973;40;0;0;"female";"65+";"95-99"
5974;30;0;0;"female";"65-";"45-49"
5975;28;1;0;"female";"65-";"35-39"
5976;36;0;1;"female";"65+";"75-79"
5977;8;1;1;"male";"65-";"35-39"
5978;15;0;1;"male";"65+";"70-74"
5979;31;0;0;"female";"65-";"50-54"
5980;36;0;0;"female";"65+";"75-79"
5981;5;0;0;"male";"65-";"20-24"
5982;11;0;1;"male";"65-";"50-54"
5983;38;0;0;"female";"65+";"85-89"
5984;29;1;0;"female";"65-";"40-44"
5985;8;1;0;"male";"65-";"35-39"
5986;21;0;0;"female";"65-";"0-4"
5987;25;0;1;"female";"65-";"20-24"
5988;20;1;0;"male";"65+";"95-99"
5989;39;0;1;"female";"65+";"90-94"
5990;23;1;0;"female";"65-";"10-14"
5991;31;1;1;"female";"65-";"50-54"
5992;11;0;1;"male";"65-";"50-54"
5993;21;1;1;"female";"65-";"0-4"
5994;9;0;1;"male";"65-";"40-44"
5995;30;0;1;"female";"65-";"45-49"
5996;11;0;0;"male";"65-";"50-54"
5997;39;0;1;"female";"65+";"90-94"
5998;17;0;0;"male";"65+";"80-84"
5999;8;1;0;"male";"65-";"35-39"
6000;34;0;0;"female";"65+";"65-69"
6001;30;1;1;"female";"65-";"45-49"
6002;3;1;0;"male";"65-";"10-14"
6003;37;1;1;"female";"65+";"80-84"
6004;7;0;0;"male";"65-";"30-34"
6005;12;1;1;"male";"65-";"55-59"
6006;32;0;0;"female";"65-";"55-59"
6007;29;1;1;"female";"65-";"40-44"
6008;1;0;1;"male";"65-";"0-4"
6009;19;1;0;"male";"65+";"90-94"
6010;16;0;0;"male";"65+";"75-79"
6011;22;1;0;"female";"65-";"5-9"
6012;8;1;1;"male";"65-";"35-39"
6013;35;0;1;"female";"65+";"70-74"
6014;37;1;0;"female";"65+";"80-84"
6015;18;1;0;"male";"65+";"85-89"
6016;28;0;0;"female";"65-";"35-39"
6017;18;0;1;"male";"65+";"85-89"
6018;13;0;0;"male";"65-";"60-64"
6019;14;0;0;"male";"65+";"65-69"
6020;18;0;0;"male";"65+";"85-89"
6021;8;1;1;"male";"65-";"35-39"
6022;3;0;0;"male";"65-";"10-14"
6023;1;0;1;"male";"65-";"0-4"
6024;1;1;1;"male";"65-";"0-4"
6025;10;1;1;"male";"65-";"45-49"
6026;36;0;1;"female";"65+";"75-79"
6027;39;1;0;"female";"65+";"90-94"
6028;5;1;1;"male";"65-";"20-24"
6029;19;1;0;"male";"65+";"90-94"
6030;14;1;0;"male";"65+";"65-69"
6031;5;0;0;"male";"65-";"20-24"
6032;21;1;0;"female";"65-";"0-4"
6033;12;1;1;"male";"65-";"55-59"
6034;15;1;0;"male";"65+";"70-74"
6035;4;0;0;"male";"65-";"15-19"
6036;27;0;1;"female";"65-";"30-34"
6037;3;0;0;"male";"65-";"10-14"
6038;13;0;0;"male";"65-";"60-64"
6039;33;0;0;"female";"65-";"60-64"
6040;24;1;1;"female";"65-";"15-19"
6041;16;0;1;"male";"65+";"75-79"
6042;3;0;1;"male";"65-";"10-14"
6043;31;0;1;"female";"65-";"50-54"
6044;32;1;0;"female";"65-";"55-59"
6045;11;1;1;"male";"65-";"50-54"
6046;25;1;1;"female";"65-";"20-24"
6047;3;0;0;"male";"65-";"10-14"
6048;22;0;1;"female";"65-";"5-9"
6049;12;0;0;"male";"65-";"55-59"
6050;39;1;1;"female";"65+";"90-94"
6051;9;0;0;"male";"65-";"40-44"
6052;5;0;0;"male";"65-";"20-24"
6053;8;0;0;"male";"65-";"35-39"
6054;36;1;0;"female";"65+";"75-79"
6055;20;1;1;"male";"65+";"95-99"
6056;24;1;1;"female";"65-";"15-19"
6057;34;0;1;"female";"65+";"65-69"
6058;16;1;1;"male";"65+";"75-79"
6059;21;1;0;"female";"65-";"0-4"
6060;3;0;0;"male";"65-";"10-14"
6061;1;1;1;"male";"65-";"0-4"
6062;7;1;0;"male";"65-";"30-34"
6063;39;1;1;"female";"65+";"90-94"
6064;29;0;1;"female";"65-";"40-44"
6065;36;1;0;"female";"65+";"75-79"
6066;18;1;1;"male";"65+";"85-89"
6067;40;1;1;"female";"65+";"95-99"
6068;13;0;0;"male";"65-";"60-64"
6069;17;1;1;"male";"65+";"80-84"
6070;25;1;1;"female";"65-";"20-24"
6071;40;1;0;"female";"65+";"95-99"
6072;11;1;0;"male";"65-";"50-54"
6073;24;1;0;"female";"65-";"15-19"
6074;21;1;0;"female";"65-";"0-4"
6075;15;0;1;"male";"65+";"70-74"
6076;8;0;0;"male";"65-";"35-39"
6077;9;0;1;"male";"65-";"40-44"
6078;10;0;1;"male";"65-";"45-49"
6079;3;0;0;"male";"65-";"10-14"
6080;19;0;1;"male";"65+";"90-94"
6081;34;1;0;"female";"65+";"65-69"
6082;22;1;1;"female";"65-";"5-9"
6083;37;0;1;"female";"65+";"80-84"
6084;10;0;0;"male";"65-";"45-49"
6085;35;1;0;"female";"65+";"70-74"
6086;22;1;0;"female";"65-";"5-9"
6087;31;1;0;"female";"65-";"50-54"
6088;24;1;0;"female";"65-";"15-19"
6089;25;0;0;"female";"65-";"20-24"
6090;19;1;0;"male";"65+";"90-94"
6091;25;1;0;"female";"65-";"20-24"
6092;36;1;0;"female";"65+";"75-79"
6093;40;1;0;"female";"65+";"95-99"
6094;38;1;1;"female";"65+";"85-89"
6095;14;0;0;"male";"65+";"65-69"
6096;10;1;1;"male";"65-";"45-49"
6097;10;0;0;"male";"65-";"45-49"
6098;26;1;0;"female";"65-";"25-29"
6099;27;1;1;"female";"65-";"30-34"
6100;15;0;0;"male";"65+";"70-74"
6101;12;0;0;"male";"65-";"55-59"
6102;30;0;0;"female";"65-";"45-49"
6103;5;1;0;"male";"65-";"20-24"
6104;25;0;0;"female";"65-";"20-24"
6105;8;0;1;"male";"65-";"35-39"
6106;2;0;0;"male";"65-";"5-9"
6107;28;1;0;"female";"65-";"35-39"
6108;26;1;1;"female";"65-";"25-29"
6109;39;0;0;"female";"65+";"90-94"
6110;29;0;0;"female";"65-";"40-44"
6111;38;1;1;"female";"65+";"85-89"
6112;35;0;1;"female";"65+";"70-74"
6113;6;1;0;"male";"65-";"25-29"
6114;5;0;1;"male";"65-";"20-24"
6115;23;1;1;"female";"65-";"10-14"
6116;39;0;0;"female";"65+";"90-94"
6117;40;1;1;"female";"65+";"95-99"
6118;7;1;0;"male";"65-";"30-34"
6119;37;0;0;"female";"65+";"80-84"
6120;36;1;1;"female";"65+";"75-79"
6121;34;0;1;"female";"65+";"65-69"
6122;36;1;1;"female";"65+";"75-79"
6123;24;1;1;"female";"65-";"15-19"
6124;5;1;1;"male";"65-";"20-24"
6125;36;0;0;"female";"65+";"75-79"
6126;8;0;1;"male";"65-";"35-39"
6127;35;1;0;"female";"65+";"70-74"
6128;7;0;1;"male";"65-";"30-34"
6129;17;1;1;"male";"65+";"80-84"
6130;29;0;0;"female";"65-";"40-44"
6131;9;1;0;"male";"65-";"40-44"
6132;18;1;0;"male";"65+";"85-89"
6133;16;0;1;"male";"65+";"75-79"
6134;30;0;0;"female";"65-";"45-49"
6135;4;1;0;"male";"65-";"15-19"
6136;9;1;0;"male";"65-";"40-44"
6137;33;0;1;"female";"65-";"60-64"
6138;18;0;1;"male";"65+";"85-89"
6139;19;0;1;"male";"65+";"90-94"
6140;6;0;0;"male";"65-";"25-29"
6141;1;0;1;"male";"65-";"0-4"
6142;22;0;0;"female";"65-";"5-9"
6143;6;1;0;"male";"65-";"25-29"
6144;18;0;0;"male";"65+";"85-89"
6145;27;1;1;"female";"65-";"30-34"
6146;29;1;0;"female";"65-";"40-44"
6147;34;0;1;"female";"65+";"65-69"
6148;37;1;1;"female";"65+";"80-84"
6149;26;0;0;"female";"65-";"25-29"
6150;16;1;1;"male";"65+";"75-79"
6151;6;0;0;"male";"65-";"25-29"
6152;22;0;0;"female";"65-";"5-9"
6153;10;0;0;"male";"65-";"45-49"
6154;32;0;0;"female";"65-";"55-59"
6155;40;1;1;"female";"65+";"95-99"
6156;18;0;1;"male";"65+";"85-89"
6157;37;0;0;"female";"65+";"80-84"
6158;1;1;1;"male";"65-";"0-4"
6159;26;1;0;"female";"65-";"25-29"
6160;20;0;1;"male";"65+";"95-99"
6161;19;0;0;"male";"65+";"90-94"
6162;35;0;0;"female";"65+";"70-74"
6163;20;1;1;"male";"65+";"95-99"
6164;22;1;0;"female";"65-";"5-9"
6165;32;1;0;"female";"65-";"55-59"
6166;29;0;1;"female";"65-";"40-44"
6167;17;1;0;"male";"65+";"80-84"
6168;30;0;0;"female";"65-";"45-49"
6169;12;0;1;"male";"65-";"55-59"
6170;7;1;1;"male";"65-";"30-34"
6171;16;1;0;"male";"65+";"75-79"
6172;34;0;1;"female";"65+";"65-69"
6173;21;1;1;"female";"65-";"0-4"
6174;7;0;1;"male";"65-";"30-34"
6175;34;0;0;"female";"65+";"65-69"
6176;5;1;0;"male";"65-";"20-24"
6177;1;1;0;"male";"65-";"0-4"
6178;35;1;1;"female";"65+";"70-74"
6179;39;1;1;"female";"65+";"90-94"
6180;14;1;0;"male";"65+";"65-69"
6181;23;0;1;"female";"65-";"10-14"
6182;26;1;0;"female";"65-";"25-29"
6183;27;1;1;"female";"65-";"30-34"
6184;34;1;1;"female";"65+";"65-69"
6185;30;0;1;"female";"65-";"45-49"
6186;22;1;1;"female";"65-";"5-9"
6187;11;1;1;"male";"65-";"50-54"
6188;3;0;1;"male";"65-";"10-14"
6189;6;1;1;"male";"65-";"25-29"
6190;13;0;1;"male";"65-";"60-64"
6191;7;0;1;"male";"65-";"30-34"
6192;32;1;1;"female";"65-";"55-59"
6193;29;0;0;"female";"65-";"40-44"
6194;30;0;1;"female";"65-";"45-49"
6195;30;0;1;"female";"65-";"45-49"
6196;16;0;1;"male";"65+";"75-79"
6197;5;0;0;"male";"65-";"20-24"
6198;20;0;1;"male";"65+";"95-99"
6199;19;0;1;"male";"65+";"90-94"
6200;20;1;1;"male";"65+";"95-99"
6201;3;0;1;"male";"65-";"10-14"
